trigger_date,symbol,name,quant_score,in_buy,in_watch,in_cons,in_research,groups,final_t3_pct,final_t5_pct
20260715,002346,柘中股份,69.0,False,False,False,False,NONE,,
20260715,002185,华天科技,69.0,False,False,False,False,NONE,,
20260715,601101,昊华能源,69.0,False,False,False,False,NONE,,
20260715,600350,山东高速,69.0,False,False,False,False,NONE,,
20260715,688580,伟思医疗,68.2,False,False,False,False,NONE,,
20260715,601198,东兴证券,68.2,False,False,False,False,NONE,,
20260715,301529,福赛科技,68.0,False,False,False,False,NONE,,
20260715,603296,华勤技术,68.0,False,False,False,False,NONE,,
20260715,002832,比音勒芬,68.0,False,False,False,False,NONE,,
20260715,600012,皖通高速,68.0,False,False,False,False,NONE,,
20260715,300590,移为通信,68.0,False,False,False,False,NONE,,
20260715,603012,创力集团,68.0,False,False,False,False,NONE,,
20260715,001314,亿道信息,67.8,False,False,False,False,NONE,,
20260715,688072,拓荆科技,67.2,False,False,False,False,NONE,,
20260715,603893,XD瑞芯微,67.2,False,False,False,False,NONE,,
20260715,603259,药明康德,67.2,False,False,False,False,NONE,,
20260715,688266,泽璟制药-U,67.2,False,False,False,False,NONE,,
20260715,688328,深科达,67.2,False,False,False,False,NONE,,
20260715,300990,同飞股份,67.2,False,False,False,False,NONE,,
20260715,301393,昊帆生物,67.2,False,False,False,False,NONE,,
20260715,300684,中石科技,67.2,False,False,False,False,NONE,,
20260715,002156,通富微电,67.2,False,False,False,False,NONE,,
20260715,603757,大元泵业,67.2,False,False,False,False,NONE,,
20260715,301092,争光股份,67.2,False,False,False,False,NONE,,
20260715,001229,魅视科技,67.2,False,False,False,False,NONE,,
20260715,000938,紫光股份,67.2,False,False,False,False,NONE,,
20260715,688222,成都先导,67.2,False,False,False,False,NONE,,
20260715,688584,上海合晶,67.2,False,False,False,False,NONE,,
20260715,300069,金利华电,67.2,False,False,False,False,NONE,,
20260715,603110,东方材料,67.2,False,False,False,False,NONE,,
20260715,003030,祖名股份,67.2,False,False,False,False,NONE,,
20260715,688221,前沿生物-U,67.2,False,False,False,False,NONE,,
20260715,688057,金达莱,67.2,False,False,False,False,NONE,,
20260715,002774,快意电梯,67.2,False,False,False,False,NONE,,
20260715,605208,永茂泰,67.2,False,False,False,False,NONE,,
20260715,300142,沃森生物,67.2,False,False,False,False,NONE,,
20260715,603466,风语筑,67.2,False,False,False,False,NONE,,
20260715,603682,锦和商管,67.2,False,False,False,False,NONE,,
20260715,002458,益生股份,67.2,False,False,False,False,NONE,,
20260715,000518,四环生物,67.2,False,False,False,False,NONE,,
20260715,002838,道恩股份,67.0,False,False,False,False,NONE,,
20260715,601838,成都银行,67.0,False,False,False,False,NONE,,
20260715,603317,天味食品,67.0,False,False,False,False,NONE,,
20260715,600919,江苏银行,67.0,False,False,False,False,NONE,,
20260715,002293,罗莱生活,67.0,False,False,False,False,NONE,,
20260715,601939,建设银行,67.0,False,False,False,False,NONE,,
20260715,002301,齐心集团,67.0,False,False,False,False,NONE,,
20260715,603779,威龙股份,67.0,False,False,False,False,NONE,,
20260715,002948,青岛银行,67.0,False,False,False,False,NONE,,
20260715,301345,涛涛车业,66.4,False,False,False,False,NONE,,
20260715,300487,蓝晓科技,66.4,False,False,False,False,NONE,,
20260715,601168,西部矿业,66.4,False,False,False,False,NONE,,
20260715,688428,诺诚健华,66.4,False,False,False,False,NONE,,
20260715,605377,华旺科技,66.4,False,False,False,False,NONE,,
20260715,002536,飞龙股份,66.2,False,False,False,False,NONE,,
20260715,688432,有研硅,66.2,False,False,False,False,NONE,,
20260715,300592,华凯易佰,66.2,False,False,False,False,NONE,,
20260715,600784,鲁银投资,66.2,False,False,False,False,NONE,,
20260715,688498,源杰科技,66.0,False,False,False,False,NONE,,
20260715,300502,新易盛,66.0,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260715,688037,芯源微,66.0,False,False,False,False,NONE,,
20260715,688048,长光华芯,66.0,False,False,False,False,NONE,,
20260715,688120,华海清科,66.0,False,False,False,False,NONE,,
20260715,688347,华虹宏力,66.0,False,False,False,False,NONE,,
20260715,002384,东山精密,66.0,False,False,False,False,NONE,,
20260715,688578,艾力斯,66.0,False,False,False,False,NONE,,
20260715,688220,翱捷科技-U,66.0,False,False,False,False,NONE,,
20260715,003004,声迅股份,66.0,False,False,False,False,NONE,,
20260715,300558,贝达药业,66.0,False,False,False,False,NONE,,
20260715,688253,英诺特,66.0,False,False,False,False,NONE,,
20260715,603713,密尔克卫,66.0,False,False,False,False,NONE,,
20260715,002979,雷赛智能,66.0,False,False,False,False,NONE,,
20260715,603261,立航科技,66.0,False,False,False,False,NONE,,
20260715,301307,美利信,66.0,False,False,False,False,NONE,,
20260716,603268,松发股份,69.0,False,False,False,False,NONE,,
20260716,603259,药明康德,69.0,False,False,False,False,NONE,,
20260716,688220,翱捷科技-U,69.0,False,False,False,False,NONE,,
20260716,300990,同飞股份,69.0,False,False,False,False,NONE,,
20260716,300684,中石科技,69.0,False,False,False,False,NONE,,
20260716,002156,通富微电,69.0,False,False,False,False,NONE,,
20260716,001314,亿道信息,69.0,False,False,False,False,NONE,,
20260716,688222,成都先导,69.0,False,False,False,False,NONE,,
20260716,688584,上海合晶,69.0,False,False,False,False,NONE,,
20260716,300199,翰宇药业,69.0,False,False,False,False,NONE,,
20260716,301379,天山电子,69.0,False,False,False,False,NONE,,
20260716,002346,柘中股份,69.0,False,False,False,False,NONE,,
20260716,300561,汇金科技,69.0,False,False,False,False,NONE,,
20260716,605208,永茂泰,69.0,False,False,False,False,NONE,,
20260716,600350,山东高速,69.0,False,False,False,False,NONE,,
20260716,002458,益生股份,69.0,False,False,False,False,NONE,,
20260716,600784,鲁银投资,69.0,False,False,False,False,NONE,,
20260716,688580,伟思医疗,68.2,False,False,False,False,NONE,,
20260716,688428,诺诚健华,68.2,False,False,False,False,NONE,,
20260716,601198,东兴证券,68.2,False,False,False,False,NONE,,
20260716,605377,华旺科技,68.2,False,False,False,False,NONE,,
20260716,002938,鹏鼎控股,68.0,False,False,False,False,NONE,,
20260716,603296,华勤技术,68.0,False,False,False,False,NONE,,
20260716,002832,比音勒芬,68.0,False,False,False,False,NONE,,
20260716,601838,成都银行,68.0,False,False,False,False,NONE,,
20260716,600012,皖通高速,68.0,False,False,False,False,NONE,,
20260716,002293,罗莱生活,68.0,False,False,False,False,NONE,,
20260716,601918,新集能源,68.0,False,False,False,False,NONE,,
20260716,002301,齐心集团,68.0,False,False,False,False,NONE,,
20260716,603779,威龙股份,68.0,False,False,False,False,NONE,,
20260716,002948,青岛银行,68.0,False,False,False,False,NONE,,
20260716,603519,立霸股份,67.8,False,False,False,False,NONE,,
20260716,002384,东山精密,67.2,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260716,002821,凯莱英,67.2,False,False,False,False,NONE,,
20260716,688331,荣昌生物,67.2,False,False,False,False,NONE,,
20260716,688578,艾力斯,67.2,False,False,False,False,NONE,,
20260716,688266,泽璟制药-U,67.2,False,False,False,False,NONE,,
20260716,688333,铂力特,67.2,False,False,False,False,NONE,,
20260716,688202,美迪西,67.2,False,False,False,False,NONE,,
20260716,688710,益诺思,67.2,False,False,False,False,NONE,,
20260716,301393,昊帆生物,67.2,False,False,False,False,NONE,,
20260716,603757,大元泵业,67.2,False,False,False,False,NONE,,
20260716,301092,争光股份,67.2,False,False,False,False,NONE,,
20260716,001229,魅视科技,67.2,False,False,False,False,NONE,,
20260716,300069,金利华电,67.2,False,False,False,False,NONE,,
20260716,002317,众生药业,67.2,False,False,False,False,NONE,,
20260716,003030,祖名股份,67.2,False,False,False,False,NONE,,
20260716,300717,华信新材,67.2,False,False,False,False,NONE,,
20260716,002774,快意电梯,67.2,False,False,False,False,NONE,,
20260716,300142,沃森生物,67.2,False,False,False,False,NONE,,
20260716,002216,三全食品,67.2,False,False,False,False,NONE,,
20260716,603466,风语筑,67.2,False,False,False,False,NONE,,
20260716,603682,锦和商管,67.2,False,False,False,False,NONE,,
20260716,002693,双成药业,67.2,False,False,False,False,NONE,,
20260716,600971,恒源煤电,67.2,False,False,False,False,NONE,,
20260716,300920,润阳科技,67.0,False,False,False,False,NONE,,
20260716,603317,天味食品,67.0,False,False,False,False,NONE,,
20260716,600919,江苏银行,67.0,False,False,False,False,NONE,,
20260716,601939,建设银行,67.0,False,False,False,False,NONE,,
20260716,600936,北投科技,67.0,False,False,False,False,NONE,,
20260716,300487,蓝晓科技,66.4,False,False,False,False,NONE,,
20260716,601339,百隆东方,66.4,False,False,False,False,NONE,,
20260716,002536,飞龙股份,66.2,False,False,False,False,NONE,,
20260716,688498,源杰科技,66.0,False,False,False,False,NONE,,
20260716,688072,拓荆科技,66.0,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260716,688347,华虹宏力,66.0,False,False,False,False,NONE,,
20260716,300567,精测电子,66.0,False,False,False,False,NONE,,
20260716,001389,广合科技,66.0,False,False,False,False,NONE,,
20260716,688099,晶晨股份,66.0,False,False,False,False,NONE,,
20260716,688328,深科达,66.0,False,False,False,False,NONE,,
20260716,688115,思林杰,66.0,False,False,False,False,NONE,,
20260716,300558,贝达药业,66.0,False,False,False,False,NONE,,
20260716,688253,英诺特,66.0,False,False,False,False,NONE,,
20260716,605178,时空科技,66.0,False,False,False,False,NONE,,
20260716,002768,国恩股份,66.0,False,False,False,False,NONE,,
20260716,301365,矩阵股份,66.0,False,False,False,False,NONE,,
20260716,002747,埃斯顿,66.0,False,False,False,False,NONE,,
20260716,300878,维康药业,66.0,False,False,False,False,NONE,,
20260716,300458,全志科技,66.0,False,False,False,False,NONE,,
20260716,002965,祥鑫科技,66.0,False,False,False,False,NONE,,
20260717,603893,XD瑞芯微,69.0,False,False,False,False,NONE,,
20260717,002821,凯莱英,69.0,False,False,False,False,NONE,,
20260717,000977,浪潮信息,69.0,False,False,False,False,NONE,,
20260717,688103,国力电子,69.0,False,False,False,False,NONE,,
20260717,001314,亿道信息,69.0,False,False,False,False,NONE,,
20260717,301310,鑫宏业,69.0,False,False,False,False,NONE,,
20260717,002422,科伦药业,69.0,False,False,False,False,NONE,,
20260717,002317,众生药业,69.0,False,False,False,False,NONE,,
20260717,601838,成都银行,69.0,False,False,False,False,NONE,,
20260717,002774,快意电梯,69.0,False,False,False,False,NONE,,
20260717,600012,皖通高速,69.0,False,False,False,False,NONE,,
20260717,002350,北京科锐,69.0,False,False,False,False,NONE,,
20260717,000429,粤高速Ａ,69.0,False,False,False,False,NONE,,
20260717,002216,三全食品,69.0,False,False,False,False,NONE,,
20260717,300214,日科化学,69.0,False,False,False,False,NONE,,
20260717,600919,江苏银行,69.0,False,False,False,False,NONE,,
20260717,601939,建设银行,69.0,False,False,False,False,NONE,,
20260717,600971,恒源煤电,69.0,False,False,False,False,NONE,,
20260717,603779,威龙股份,69.0,False,False,False,False,NONE,,
20260717,000908,石药景峰,69.0,False,False,False,False,NONE,,
20260717,002948,青岛银行,69.0,False,False,False,False,NONE,,
20260717,002142,宁波银行,68.2,False,False,False,False,NONE,,
20260717,002832,比音勒芬,68.0,False,False,False,False,NONE,,
20260717,002293,罗莱生活,68.0,False,False,False,False,NONE,,
20260717,301345,涛涛车业,67.2,False,False,False,False,NONE,,
20260717,301165,锐捷网络,67.2,False,False,False,False,NONE,,
20260717,002653,海思科,67.2,False,False,False,False,NONE,,
20260717,003033,征和工业,67.2,False,False,False,False,NONE,,
20260717,000938,紫光股份,67.2,False,False,False,False,NONE,,
20260717,000703,恒逸石化,67.2,False,False,False,False,NONE,,
20260717,300561,汇金科技,67.2,False,False,False,False,NONE,,
20260717,603466,风语筑,67.2,False,False,False,False,NONE,,
20260717,603162,海通发展,67.2,False,False,False,False,NONE,,
20260717,601918,新集能源,67.2,False,False,False,False,NONE,,
20260717,605377,华旺科技,67.2,False,False,False,False,NONE,,
20260717,603669,灵康药业,67.2,False,False,False,False,NONE,,
20260717,603228,景旺电子,67.0,False,False,False,False,NONE,,
20260717,600483,福能股份,67.0,False,False,False,False,NONE,,
20260717,601168,西部矿业,66.4,False,False,False,False,NONE,,
20260717,601339,百隆东方,66.4,False,False,False,False,NONE,,
20260717,600488,津药药业,66.4,False,False,False,False,NONE,,
20260717,601000,唐山港,66.4,False,False,False,False,NONE,,
20260717,600539,狮头股份,66.2,False,False,False,False,NONE,,
20260717,603725,天安新材,66.2,False,False,False,False,NONE,,
20260717,002141,贤丰控股,66.2,False,False,False,False,NONE,,
20260717,688796,百奥赛图,66.0,False,False,False,False,NONE,,
20260717,688578,艾力斯,66.0,False,False,False,False,NONE,,
20260717,688266,泽璟制药-U,66.0,False,False,False,False,NONE,,
20260717,603757,大元泵业,66.0,False,False,False,False,NONE,,
20260717,688046,药康生物,66.0,False,False,False,False,NONE,,
20260717,300069,金利华电,66.0,False,False,False,False,NONE,,
20260717,603519,立霸股份,66.0,False,False,False,False,NONE,,
20260717,300142,沃森生物,66.0,False,False,False,False,NONE,,
20260717,603682,锦和商管,66.0,False,False,False,False,NONE,,
20260717,600350,山东高速,66.0,False,False,False,False,NONE,,
20260717,002693,双成药业,66.0,False,False,False,False,NONE,,
20260717,002458,益生股份,66.0,False,False,False,False,NONE,,
20260717,000608,阳光股份,66.0,False,False,False,False,NONE,,
20260717,002841,视源股份,65.3,False,False,False,False,NONE,,
20260717,000518,四环生物,65.3,False,False,False,False,NONE,,
20260717,688710,益诺思,65.2,False,False,False,False,NONE,,
20260717,000920,沃顿科技,65.0,False,False,False,False,NONE,,
20260717,603127,昭衍新药,64.8,False,False,False,False,NONE,,
20260717,603120,肯特催化,64.8,False,False,False,False,NONE,,
20260717,688036,传音控股,64.0,False,False,False,False,NONE,,
20260717,000651,格力电器,64.0,False,False,False,False,NONE,,
20260717,603538,美诺华,64.0,False,False,False,False,NONE,,
20260717,600985,淮北矿业,64.0,False,False,False,False,NONE,,
20260717,688101,三达膜,64.0,False,False,False,False,NONE,,
20260717,600377,宁沪高速,64.0,False,False,False,False,NONE,,
20260717,600177,雅戈尔,64.0,False,False,False,False,NONE,,
20260717,601398,工商银行,64.0,False,False,False,False,NONE,,
20260717,601988,中国银行,64.0,False,False,False,False,NONE,,
20260717,002303,美盈森,64.0,False,False,False,False,NONE,,
20260717,002432,九安医疗,63.6,False,False,False,False,NONE,,
20260717,600162,香江控股,63.6,False,False,False,False,NONE,,
20260717,603129,春风动力,63.2,False,False,False,False,NONE,,
20260717,600593,大连圣亚,63.2,False,False,False,False,NONE,,
20260717,600267,海正药业,63.2,False,False,False,False,NONE,,
20260717,601328,交通银行,63.2,False,False,False,False,NONE,,
20260720,002653,海思科,69.0,False,False,False,False,NONE,,
20260720,300142,沃森生物,69.0,False,False,False,False,NONE,,
20260720,000429,粤高速Ａ,69.0,False,False,False,False,NONE,,
20260720,603162,海通发展,69.0,False,False,False,False,NONE,,
20260720,600177,雅戈尔,69.0,False,False,False,False,NONE,,
20260720,002216,三全食品,68.2,False,False,False,False,NONE,,
20260720,601339,百隆东方,68.2,False,False,False,False,NONE,,
20260720,603228,景旺电子,68.0,False,False,False,False,NONE,,
20260720,002039,黔源电力,68.0,False,False,False,False,NONE,,
20260720,603317,天味食品,68.0,False,False,False,False,NONE,,
20260720,002293,罗莱生活,68.0,False,False,False,False,NONE,,
20260720,000518,四环生物,68.0,False,False,False,False,NONE,,
20260720,002832,比音勒芬,67.8,False,False,False,False,NONE,,
20260720,603893,XD瑞芯微,67.2,False,False,False,False,NONE,,
20260720,603127,昭衍新药,67.2,False,False,False,False,NONE,,
20260720,002841,视源股份,67.2,False,False,False,False,NONE,,
20260720,000703,恒逸石化,67.2,False,False,False,False,NONE,,
20260720,603466,风语筑,67.2,False,False,False,False,NONE,,
20260720,601939,建设银行,67.2,False,False,False,False,NONE,,
20260720,600971,恒源煤电,67.2,False,False,False,False,NONE,,
20260720,601838,成都银行,67.1,False,False,False,False,NONE,,
20260720,600919,江苏银行,67.1,False,False,False,False,NONE,,
20260720,002948,青岛银行,67.1,False,False,False,False,NONE,,
20260720,688710,益诺思,67.0,False,False,False,False,NONE,,
20260720,601699,潞安环能,66.8,False,False,False,False,NONE,,
20260720,000739,普洛药业,66.4,False,False,False,False,NONE,,
20260720,002821,凯莱英,66.0,False,False,False,False,NONE,,
20260720,301165,锐捷网络,66.0,False,False,False,False,NONE,,
20260720,000977,浪潮信息,66.0,False,False,False,False,NONE,,
20260720,301092,争光股份,66.0,False,False,False,False,NONE,,
20260720,002422,科伦药业,66.0,False,False,False,False,NONE,,
20260720,002415,海康威视,66.0,False,False,False,False,NONE,,
20260720,688758,赛分科技,66.0,False,False,False,False,NONE,,
20260720,600985,淮北矿业,66.0,False,False,False,False,NONE,,
20260720,300561,汇金科技,66.0,False,False,False,False,NONE,,
20260720,002860,星帅尔,66.0,False,False,False,False,NONE,,
20260720,600546,山煤国际,66.0,False,False,False,False,NONE,,
20260720,600350,山东高速,66.0,False,False,False,False,NONE,,
20260720,601918,新集能源,66.0,False,False,False,False,NONE,,
20260720,002141,贤丰控股,66.0,False,False,False,False,NONE,,
20260720,601168,西部矿业,65.4,False,False,False,False,NONE,,
20260720,002142,宁波银行,65.3,False,False,False,False,NONE,,
20260720,000601,韶能股份,65.2,False,False,False,False,NONE,,
20260720,688347,华虹宏力,64.8,False,False,False,False,NONE,,
20260720,603259,药明康德,64.8,False,False,False,False,NONE,,
20260720,688432,有研硅,64.8,False,False,False,False,NONE,,
20260720,603137,恒尚节能,64.8,False,False,False,False,NONE,,
20260720,601225,陕西煤业,64.5,False,False,False,False,NONE,,
20260720,600750,华润江中,64.5,False,False,False,False,NONE,,
20260720,001872,招商港口,64.5,False,False,False,False,NONE,,
20260720,601000,唐山港,64.5,False,False,False,False,NONE,,
20260720,002432,九安医疗,64.4,False,False,False,False,NONE,,
20260720,688796,百奥赛图,64.2,False,False,False,False,NONE,,
20260720,600012,皖通高速,64.1,False,False,False,False,NONE,,
20260720,688036,传音控股,64.0,False,False,False,False,NONE,,
20260720,600377,宁沪高速,64.0,False,False,False,False,NONE,,
20260720,601665,齐鲁银行,64.0,False,False,False,False,NONE,,
20260720,601988,中国银行,64.0,False,False,False,False,NONE,,
20260720,002563,森马服饰,64.0,False,False,False,False,NONE,,
20260720,600795,国电电力,64.0,False,False,False,False,NONE,,
20260720,600162,香江控股,64.0,False,False,False,False,NONE,,
20260720,603373,安邦护卫,63.8,False,False,False,False,NONE,,
20260720,000938,紫光股份,63.6,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260720,603519,立霸股份,63.6,False,False,False,False,NONE,,
20260720,300105,龙源技术,63.6,False,False,False,False,NONE,,
20260720,603779,威龙股份,63.6,False,False,False,False,NONE,,
20260720,603087,甘李药业,63.2,False,False,False,False,NONE,,
20260720,002901,大博医疗,63.2,False,False,False,False,NONE,,
20260720,688197,首药控股-U,63.2,False,False,False,False,NONE,,
20260720,600521,华海药业,63.2,False,False,False,False,NONE,,
20260720,601199,江南水务,63.2,False,False,False,False,NONE,,
20260720,600998,九州通,63.2,False,False,False,False,NONE,,
20260720,600483,福能股份,63.1,False,False,False,False,NONE,,
20260720,688072,拓荆科技,63.0,False,False,False,False,NONE,,
20260720,688200,华峰测控,63.0,False,False,False,False,NONE,,
20260720,688361,中科飞测,63.0,False,False,False,False,NONE,,
20260720,300604,长川科技,63.0,False,False,False,False,NONE,,
20260720,688041,海光信息,63.0,False,False,False,False,NONE,,
20260720,688120,华海清科,63.0,False,False,False,False,NONE,,
20260720,300567,精测电子,63.0,False,False,False,False,NONE,,
20260721,603893,XD瑞芯微,69.0,False,False,False,False,NONE,,
20260721,002832,比音勒芬,69.0,False,False,False,False,NONE,,
20260721,300142,沃森生物,69.0,False,False,False,False,NONE,,
20260721,603466,风语筑,69.0,False,False,False,False,NONE,,
20260721,000779,甘咨询,68.2,False,False,False,False,NONE,,
20260721,601838,成都银行,68.0,False,False,False,False,NONE,,
20260721,000429,粤高速Ａ,68.0,False,False,False,False,NONE,,
20260721,600546,山煤国际,68.0,False,False,False,False,NONE,,
20260721,603162,海通发展,68.0,False,False,False,False,NONE,,
20260721,601939,建设银行,68.0,False,False,False,False,NONE,,
20260721,600177,雅戈尔,68.0,False,False,False,False,NONE,,
20260721,600396,华电辽能,67.8,False,False,False,False,NONE,,
20260721,688578,艾力斯,67.2,False,False,False,False,NONE,,
20260721,301520,万邦医药,67.2,False,False,False,False,NONE,,
20260721,002841,视源股份,67.2,False,False,False,False,NONE,,
20260721,002422,科伦药业,67.2,False,False,False,False,NONE,,
20260721,603137,恒尚节能,67.2,False,False,False,False,NONE,,
20260721,600012,皖通高速,67.2,False,False,False,False,NONE,,
20260721,603519,立霸股份,67.2,False,False,False,False,NONE,,
20260721,002216,三全食品,67.2,False,False,False,False,NONE,,
20260721,601918,新集能源,67.2,False,False,False,False,NONE,,
20260721,300105,龙源技术,67.2,False,False,False,False,NONE,,
20260721,603779,威龙股份,67.2,False,False,False,False,NONE,,
20260721,603317,天味食品,67.0,False,False,False,False,NONE,,
20260721,600919,江苏银行,67.0,False,False,False,False,NONE,,
20260721,600971,恒源煤电,67.0,False,False,False,False,NONE,,
20260721,002948,青岛银行,67.0,False,False,False,False,NONE,,
20260721,600936,北投科技,67.0,False,False,False,False,NONE,,
20260721,000739,普洛药业,66.4,False,False,False,False,NONE,,
20260721,600188,兖矿能源,66.4,False,False,False,False,NONE,,
20260721,001872,招商港口,66.4,False,False,False,False,NONE,,
20260721,600267,海正药业,66.4,False,False,False,False,NONE,,
20260721,002142,宁波银行,66.2,False,False,False,False,NONE,,
20260721,000703,恒逸石化,66.2,False,False,False,False,NONE,,
20260721,002860,星帅尔,66.2,False,False,False,False,NONE,,
20260721,002821,凯莱英,66.0,False,False,False,False,NONE,,
20260721,603259,药明康德,66.0,False,False,False,False,NONE,,
20260721,688796,百奥赛图,66.0,False,False,False,False,NONE,,
20260721,002653,海思科,66.0,False,False,False,False,NONE,,
20260721,002415,海康威视,66.0,False,False,False,False,NONE,,
20260721,002774,快意电梯,66.0,False,False,False,False,NONE,,
20260721,600985,淮北矿业,66.0,False,False,False,False,NONE,,
20260721,601001,晋控煤业,66.0,False,False,False,False,NONE,,
20260721,002293,罗莱生活,66.0,False,False,False,False,NONE,,
20260721,600350,山东高速,66.0,False,False,False,False,NONE,,
20260721,600750,华润江中,65.4,False,False,False,False,NONE,,
20260721,601339,百隆东方,65.4,False,False,False,False,NONE,,
20260721,601000,唐山港,65.4,False,False,False,False,NONE,,
20260721,301345,涛涛车业,65.2,False,False,False,False,NONE,,
20260721,603228,景旺电子,65.2,False,False,False,False,NONE,,
20260721,688710,益诺思,65.2,False,False,False,False,NONE,,
20260721,688428,诺诚健华,65.2,False,False,False,False,NONE,,
20260721,603296,华勤技术,65.0,False,False,False,False,NONE,,
20260721,002458,益生股份,65.0,False,False,False,False,NONE,,
20260721,300502,新易盛,64.8,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260721,688041,海光信息,64.8,False,False,False,False,NONE,,
20260721,603268,松发股份,64.8,False,False,False,False,NONE,,
20260721,688202,美迪西,64.8,False,False,False,False,NONE,,
20260721,603580,XD艾艾精,64.8,False,False,False,False,NONE,,
20260721,603127,昭衍新药,64.8,False,False,False,False,NONE,,
20260721,688046,药康生物,64.8,False,False,False,False,NONE,,
20260721,300001,特锐德,64.8,False,False,False,False,NONE,,
20260721,688758,赛分科技,64.8,False,False,False,False,NONE,,
20260721,300561,汇金科技,64.8,False,False,False,False,NONE,,
20260721,600539,狮头股份,64.8,False,False,False,False,NONE,,
20260721,603012,创力集团,64.8,False,False,False,False,NONE,,
20260721,000100,TCL科技,64.8,False,False,False,False,NONE,,
20260721,688266,泽璟制药-U,64.2,False,False,False,False,NONE,,
20260721,600483,福能股份,64.2,False,False,False,False,NONE,,
20260721,300765,石药创新,64.0,False,False,False,False,NONE,,
20260721,000776,广发证券,64.0,False,False,False,False,NONE,,
20260721,600285,羚锐制药,64.0,False,False,False,False,NONE,,
20260721,000848,承德露露,64.0,False,False,False,False,NONE,,
20260721,301165,锐捷网络,63.6,False,False,False,False,NONE,,
20260721,000977,浪潮信息,63.6,False,False,False,False,NONE,,
20260721,000938,紫光股份,63.6,False,False,False,False,NONE,,
20260721,601168,西部矿业,63.3,False,False,False,False,NONE,,
20260721,603129,春风动力,63.2,False,False,False,False,NONE,,
20260721,301080,百普赛斯,63.2,False,False,False,False,NONE,,
20260721,603087,甘李药业,63.2,False,False,False,False,NONE,,
20260722,002832,比音勒芬,69.0,False,False,False,False,NONE,,
20260722,601838,成都银行,69.0,False,False,False,False,NONE,,
20260722,300142,沃森生物,69.0,False,False,False,False,NONE,,
20260722,000429,粤高速Ａ,69.0,False,False,False,False,NONE,,
20260722,002293,罗莱生活,69.0,False,False,False,False,NONE,,
20260722,601918,新集能源,69.0,False,False,False,False,NONE,,
20260722,603779,威龙股份,69.0,False,False,False,False,NONE,,
20260722,601991,大唐发电,69.0,False,False,False,False,NONE,,
20260722,002415,海康威视,68.0,False,False,False,False,NONE,,
20260722,600985,淮北矿业,68.0,False,False,False,False,NONE,,
20260722,600919,江苏银行,68.0,False,False,False,False,NONE,,
20260722,000582,北部湾港,68.0,False,False,False,False,NONE,,
20260722,601939,建设银行,68.0,False,False,False,False,NONE,,
20260722,600971,恒源煤电,68.0,False,False,False,False,NONE,,
20260722,002948,青岛银行,68.0,False,False,False,False,NONE,,
20260722,688578,艾力斯,67.2,False,False,False,False,NONE,,
20260722,603127,昭衍新药,67.2,False,False,False,False,NONE,,
20260722,002841,视源股份,67.2,False,False,False,False,NONE,,
20260722,002142,宁波银行,67.2,False,False,False,False,NONE,,
20260722,600750,华润江中,67.2,False,False,False,False,NONE,,
20260722,000739,普洛药业,67.2,False,False,False,False,NONE,,
20260722,300561,汇金科技,67.2,False,False,False,False,NONE,,
20260722,600012,皖通高速,67.2,False,False,False,False,NONE,,
20260722,002216,三全食品,67.2,False,False,False,False,NONE,,
20260722,603373,安邦护卫,67.0,False,False,False,False,NONE,,
20260722,600642,申能股份,67.0,False,False,False,False,NONE,,
20260722,300765,石药创新,66.4,False,False,False,False,NONE,,
20260722,601225,陕西煤业,66.4,False,False,False,False,NONE,,
20260722,600267,海正药业,66.4,False,False,False,False,NONE,,
20260722,601000,唐山港,66.4,False,False,False,False,NONE,,
20260722,603228,景旺电子,66.2,False,False,False,False,NONE,,
20260722,002422,科伦药业,66.2,False,False,False,False,NONE,,
20260722,000951,中国重汽,66.2,False,False,False,False,NONE,,
20260722,600546,山煤国际,66.2,False,False,False,False,NONE,,
20260722,601339,百隆东方,66.2,False,False,False,False,NONE,,
20260722,603268,松发股份,66.0,False,False,False,False,NONE,,
20260722,002821,凯莱英,66.0,False,False,False,False,NONE,,
20260722,688002,睿创微纳,66.0,False,False,False,False,NONE,,
20260722,603259,药明康德,66.0,False,False,False,False,NONE,,
20260722,688981,中芯国际,66.0,False,False,False,False,NONE,,
20260722,688266,泽璟制药-U,66.0,False,False,False,False,NONE,,
20260722,002653,海思科,66.0,False,False,False,False,NONE,,
20260722,688432,有研硅,66.0,False,True,True,True,"WATCH,CONS,RESEARCH",,
20260722,002317,众生药业,66.0,False,False,False,False,NONE,,
20260722,002774,快意电梯,66.0,False,False,False,False,NONE,,
20260722,601001,晋控煤业,66.0,False,False,False,False,NONE,,
20260722,002860,星帅尔,66.0,False,False,False,False,NONE,,
20260722,600539,狮头股份,66.0,False,False,False,False,NONE,,
20260722,601101,昊华能源,66.0,False,False,False,False,NONE,,
20260722,600936,北投科技,66.0,False,False,False,False,NONE,,
20260722,688087,英科再生,65.4,False,False,False,False,NONE,,
20260722,000601,韶能股份,65.4,False,False,False,False,NONE,,
20260722,688710,益诺思,65.2,False,False,False,False,NONE,,
20260722,001872,招商港口,65.2,False,False,False,False,NONE,,
