date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260622,1027498.05,27498.05,0.0
20260623,1037236.3300000001,9738.28,0.0
20260624,1043796.91,6560.58,0.0
20260625,1045418.04,1621.13,0.0
