symbol_code,symbol_name,factor_date,factor_value,metadata_json
002131,利欧股份,20260803,0.0,"{""continuous_board"": 2, ""break_count"": 22, ""seal_amount"": 0.0, ""turnover"": 24.002042770385742}"
603217,元利科技,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 1.660243034362793}"
603192,汇得科技,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 2.540255069732666}"
600396,华电辽能,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 15.620329856872559}"
301082,久盛电气,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 10.447222709655762}"
603036,如通股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.307227611541748}"
603610,麒盛科技,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 3.2936952114105225}"
002681,奋达科技,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.3021955490112305}"
002792,通宇通讯,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 6.0742363929748535}"
002075,沙钢股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 3.207528591156006}"
603156,养元饮品,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 1, ""seal_amount"": 0.0, ""turnover"": 1.268795132637024}"
300305,裕兴股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 1, ""seal_amount"": 0.0, ""turnover"": 10.6314115524292}"
603617,君禾股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.318976879119873}"
605056,咸亨国际,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 1.9230613708496094}"
000608,阳光股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.543037414550781}"
002902,铭普光磁,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 11.459003448486328}"
600962,国投中鲁,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.543384075164795}"
001223,欧克科技,20260803,0.0,"{""continuous_board"": 2, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.889493465423584}"
603130,云中马,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 2.0433526039123535}"
603823,百合花,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 10, ""seal_amount"": 0.0, ""turnover"": 7.679563045501709}"
002695,煌上煌,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 3.8710947036743164}"
000571,新大洲A,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 1, ""seal_amount"": 0.0, ""turnover"": 5.372495651245117}"
600936,北投科技,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 7.153005599975586}"
605288,凯迪股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 2.417168140411377}"
600815,厦工股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 6.067300796508789}"
601858,中国科传,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 1, ""seal_amount"": 0.0, ""turnover"": 3.7437424659729004}"
600192,长城电工,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 5.2318501472473145}"
002012,凯恩股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 4.535312175750732}"
600438,通威股份,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 2.7669050693511963}"
600793,宜宾纸业,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 8.673935890197754}"
600644,乐山电力,20260803,0.0,"{""continuous_board"": 1, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 10.362674713134766}"
605179,一鸣食品,20260803,0.0,"{""continuous_board"": 5, ""break_count"": 0, ""seal_amount"": 0.0, ""turnover"": 9.621644973754883}"
