trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,expected_net_edge_pct,expected_upside_pct,expected_downside_pct,payoff_ratio,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,forward_opportunity_score,fundamental_score,valuation_score,atr_pct,daily_volatility_20d_pct,strategy,_eval_error
2026-07-15 18:00:00,20260715,2026-07-15_18-00-00.json,000938,紫光股份,watch,watch,,64.18,0.6372,-1.25,-1.25,3.445,9.055,0.38,20260716,34.54,38.59,37.69,44.9,11.7255,9.1199,29.9942,32.0498,0.0,0.0,100.0,100.0,82.0,48.0,50.0,63.0,62.0,68.0,59.29,65.0,14.8,-3.92,True,False,10.0,0.0,,,64.18,86.0,50.0,8.232,5.14,momentum,
2026-07-15 18:00:00,20260715,2026-07-15_18-00-00.json,002185,华天科技,consensus,,,,,,,,,,20260716,20.8,20.8,16.85,18.42,0.0,-18.9904,-11.4423,4.5192,-27.0673,-27.0673,100.0,100.0,82.0,,,,,,,,6.0,-10.01,,,,,,,,,,,,momentum,
2026-07-16 18:00:00,20260716,2026-07-16_18-00-00.json,002384,东山精密,watch,watch,,66.12,0.536,-3.036,-3.036,3.291,10.0,0.329,20260717,258.01,241.92,231.0,206.65,-6.2362,-10.4686,-19.9062,0.7713,-24.0495,-24.0495,100.0,100.0,82.0,48.0,50.0,61.72,62.0,68.0,50.74,60.0,6.8,2.4,True,False,10.0,0.0,,,66.12,86.0,50.0,9.331,5.78,momentum,
2026-07-28 18:00:00,20260728,2026-07-28_18-00-00.json,000938,紫光股份,watch,watch,,57.78,0.5636,-2.653,-2.653,3.32,10.0,0.332,20260729,40.86,37.33,34.89,34.32,-8.6393,-14.6109,-16.0059,0.7097,-19.9951,-19.9951,100.0,100.0,82.0,48.0,46.0,57.0,62.0,68.0,56.34,60.0,12.5,0.02,True,False,10.0,0.0,,,57.78,86.0,50.0,9.566,5.81,momentum,
