date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260717,1001111.74,1111.7399999999998,0.0
20260805,1003073.02,1961.28,0.0
20260806,1011339.59,8266.57,0.0
20260807,1024892.2999999999,13552.71,0.0
20260811,1016207.0399999999,-8685.26,-0.8474314813371131
20260812,1011233.2299999999,-4973.810000000001,-1.3327322295230501
20260813,1010778.3899999999,-454.84000000000015,-1.377111526742862
20260814,1028539.7299999999,17761.34,0.0
