trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,strategy,_eval_error
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,600176,中国巨石,consensus,,,,,,20260706,71.88,60.0,58.7,50.13,-16.5275,-18.3361,-30.2588,0.0,-30.2588,-30.2588,100.0,100.0,72.0,,,,,,,,26.9,4.54,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,688525,佰维存储,consensus,,,,,,20260706,450.0,425.0,418.88,339.49,-5.5556,-6.9156,-24.5578,0.0,-24.8956,-24.8956,100.0,100.0,74.0,,,,,,,,9.5,2.18,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,000725,京东方A,consensus,,,,,,20260706,8.21,7.58,8.15,6.83,-7.6736,-0.7308,-16.8088,1.5834,-16.8088,-16.8088,100.0,100.0,72.0,,,,,,,,19.4,-7.91,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,688008,澜起科技,consensus,,,,,,20260706,276.61,252.81,285.41,252.4,-8.6042,3.1814,-8.7524,7.5775,-13.3726,-13.3726,100.0,100.0,82.0,,,,,,,,2.5,-0.87,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,301308,江波龙,consensus,,,,,,20260706,680.0,627.9,620.0,522.04,-7.6618,-8.8235,-23.2294,0.0,-23.6765,-23.6765,100.0,100.0,82.0,,,,,,,,5.0,3.14,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,600353,旭光电子,consensus,,,,,,20260706,45.46,40.68,40.88,38.19,-10.5147,-10.0748,-15.9921,1.1879,-19.4677,-19.4677,100.0,100.0,50.0,,,,,,,,15.3,5.27,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,688256,寒武纪,consensus,,,,,,20260706,1383.0,1388.0,1535.01,1390.0,0.3615,10.9913,0.5061,13.5192,-2.671,-2.671,100.0,100.0,26.0,,,,,,,,-1.8,-1.38,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,600030,中信证券,consensus,,,,,,20260706,29.52,28.45,28.68,28.12,-3.6247,-2.8455,-4.7425,0.0,-5.8266,-5.8266,100.0,96.28,82.0,,,,,,,,5.9,1.15,,,,,,,momentum,
2026-07-03 18:00:00,20260703,20260703_2026-07-03_18-00-00.json,688361,中科飞测,consensus,,,,,,20260706,345.83,356.6,446.5,389.99,3.1142,29.1097,12.7693,31.5675,-3.6145,-3.6145,100.0,100.0,82.0,,,,,,,,20.3,-3.93,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,601211,国泰海通,watch,watch,,100.0,0.628,1.472,20260707,19.55,18.72,18.3,18.17,-4.2455,-6.3939,-7.0588,0.0,-9.2072,-9.2072,46.0,100.0,82.0,52.08,42.0,57.0,62.0,68.0,58.92,50.0,12.0,2.22,True,False,10.0,0.0,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,000703,恒逸石化,watch,watch,,100.0,0.6004,1.706,20260707,15.0,13.72,13.73,14.54,-8.5333,-8.4667,-3.0667,0.0,-13.2667,-13.2667,100.0,75.7,74.0,60.0,46.0,57.0,62.0,68.0,50.62,50.0,10.1,4.26,True,False,10.0,0.0,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,688525,佰维存储,watch,watch,,100.0,0.582,1.906,20260707,432.22,396.22,388.5,358.37,-8.3291,-10.1152,-17.0862,0.0,-24.4227,-24.4227,100.0,100.0,82.0,60.0,42.0,57.0,62.0,65.0,52.58,50.0,14.3,6.26,True,False,10.0,0.0,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,600353,旭光电子,watch,watch,,96.0,0.6924,2.095,20260707,45.55,37.16,42.2,41.28,-18.4193,-7.3546,-9.3743,0.0,-19.6268,-19.6268,100.0,100.0,58.0,60.0,42.0,57.0,62.0,68.0,55.2,50.0,14.3,1.5,True,False,10.0,0.0,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,000703,恒逸石化,research,,,,,,20260707,15.0,13.72,13.73,14.54,-8.5333,-8.4667,-3.0667,0.0,-13.2667,-13.2667,100.0,75.7,74.0,,,,,,,,10.1,4.26,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,600353,旭光电子,research,,,,,,20260707,45.55,37.16,42.2,41.28,-18.4193,-7.3546,-9.3743,0.0,-19.6268,-19.6268,100.0,100.0,58.0,,,,,,,,14.3,1.5,,,,,,,momentum,
