date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260626,996072.03,-3927.97,-0.39279699999999723
20260629,992946.2100000001,-3125.82,-0.7053789999999921
20260701,995549.1200000001,2602.91,-0.4450879999999888
20260727,995512.3800000001,-36.74,-0.4487619999999879
20260813,998377.5600000002,2865.18,-0.1622439999999828
