date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260728,989560.07,-10439.93,-1.0439930000000053
20260731,998565.82,9005.75,-0.14341800000000512
20260803,987022.6,-11543.22,-1.2977400000000023
20260810,982594.4,-4428.2,-1.7405599999999977
20260811,981016.8200000001,-1577.58,-1.8983179999999937
20260812,972697.4500000001,-8319.37,-2.730254999999993
20260814,985856.4400000001,13158.99,-1.414355999999994
