trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,expected_net_edge_pct,expected_upside_pct,expected_downside_pct,payoff_ratio,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,forward_opportunity_score,fundamental_score,valuation_score,atr_pct,daily_volatility_20d_pct,strategy,_eval_error
2026-07-28 18:00:00,20260728,2026-07-28_18-00-00.json,002281,光迅科技,consensus,,,,,,,,,,20260729,173.43,169.26,161.65,172.32,-2.4044,-6.7924,-0.64,0.5997,-12.1663,-12.1663,54.0,37.21,26.0,,,,,,,,-16.4,-10.0,,,,,,,,,,,,momentum,
2026-07-28 18:00:00,20260728,2026-07-28_18-00-00.json,600522,中天科技,consensus,,,,,,,,,,20260729,30.02,29.34,28.52,29.94,-2.2652,-4.9967,-0.2665,0.8661,-9.9933,-9.9933,54.0,0.0,22.0,,,,,,,,-26.0,-8.27,,,,,,,,,,,,momentum,
2026-07-29 18:00:00,20260729,2026-07-29_18-00-00.json,688825,长鑫科技,buy_passed,buy,B,60.36,0.6004,1.261,1.261,3.245,1.32,2.458,20260730,52.2,52.87,54.99,54.3,1.2835,5.3448,4.023,16.092,-5.6513,-5.6513,50.0,50.0,47.0,55.0,74.0,47.0,62.0,65.0,53.32,60.0,,2.27,True,False,10.0,0.0,61.73,12.0,60.36,86.0,50.0,,,momentum,
2026-07-29 18:00:00,20260729,2026-07-29_18-00-00.json,000831,中国稀土,watch,watch,,56.01,0.5636,-0.452,-0.452,3.203,4.807,0.666,20260730,47.7,47.4,48.78,51.6,-0.6289,2.2642,8.1761,8.9937,-1.8239,-1.8239,24.0,36.6,50.0,55.0,74.0,47.0,62.0,68.0,47.34,65.0,-1.0,2.67,True,False,10.0,0.0,,,56.01,58.0,50.0,4.112,3.237,momentum,
2026-07-29 18:00:00,20260729,2026-07-29_18-00-00.json,300308,中际旭创,watch,watch,,34.65,0.674,-1.248,-1.248,3.223,10.0,0.322,20260730,919.01,864.0,902.5,947.74,-5.9858,-1.7965,3.1262,12.5004,-13.7082,-13.7082,54.0,35.18,26.0,55.0,100.0,21.4,62.0,65.0,51.76,65.0,-12.4,4.74,True,False,10.0,0.0,,,34.65,86.0,50.0,9.931,6.584,momentum,
2026-07-29 18:00:00,20260729,2026-07-29_18-00-00.json,300502,新易盛,watch,watch,,28.51,0.628,-1.933,-1.933,3.1,10.0,0.31,20260730,410.21,371.1,394.08,424.3,-9.5341,-3.9321,3.4348,10.4751,-15.4092,-15.4092,54.0,27.5,26.0,55.0,86.0,18.0,62.0,65.0,58.92,65.0,-17.1,3.51,True,False,10.0,0.0,,,28.51,86.0,50.0,11.097,6.865,momentum,
2026-07-29 18:00:00,20260729,2026-07-29_18-00-00.json,300394,天孚通信,watch,watch,,14.03,0.582,-2.788,-2.788,2.667,10.0,0.267,20260730,180.03,160.1,180.5,216.85,-11.0704,0.2611,20.4521,21.202,-13.5977,-13.5977,24.0,0.0,22.0,55.0,73.22,18.0,62.0,65.0,52.58,65.0,-22.0,0.29,True,False,10.0,0.0,,,14.03,78.0,50.0,11.978,6.358,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,688825,长鑫科技,buy_passed,buy,B,63.58,0.582,1.384,1.384,3.6,1.32,2.728,20260731,58.2,53.97,55.0,51.96,-7.268,-5.4983,-10.7216,4.1237,-12.8351,-12.8351,50.0,50.0,47.0,55.0,90.0,47.0,62.0,65.0,57.08,65.0,,,True,False,10.0,0.0,64.13,12.0,63.58,86.0,50.0,,,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,000636,风华高科,watch,watch,,50.69,0.582,-2.729,-2.729,2.767,10.0,0.277,20260731,55.55,49.35,54.33,58.28,-11.1611,-2.1962,4.9145,7.5788,-15.3735,-15.3735,84.0,100.0,34.0,55.0,57.81,47.0,62.0,68.0,58.88,70.0,-2.0,6.29,True,False,10.0,0.0,,,50.69,70.0,50.0,10.543,7.287,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,300308,中际旭创,watch,watch,,32.72,0.6556,-1.685,-1.685,2.926,10.0,0.293,20260731,960.0,902.01,1021.99,955.0,-6.0406,6.4573,-0.5208,7.6969,-8.7635,-8.7635,54.0,19.74,34.0,55.0,70.0,18.0,62.0,65.0,55.52,70.0,-19.4,-9.15,True,False,10.0,0.0,,,32.72,86.0,50.0,11.212,6.716,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,688012,中微公司,watch,watch,,19.87,0.582,-2.868,-2.868,2.528,10.0,0.253,20260731,389.0,344.0,317.74,361.59,-11.5681,-18.3188,-7.0463,0.0,-21.5347,-21.5347,84.0,71.92,22.0,55.0,70.0,21.7,62.0,65.0,48.08,70.0,-12.2,-3.75,True,False,10.0,0.0,,,19.87,86.0,50.0,10.249,6.315,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,300394,天孚通信,watch,watch,,13.7,0.6096,-2.511,-2.511,2.548,10.0,0.255,20260731,180.0,171.01,212.0,225.28,-4.9944,17.7778,25.1556,26.6667,-6.3889,-6.3889,24.0,0.0,22.0,55.0,70.0,18.0,62.0,65.0,49.18,70.0,-30.1,-12.08,True,False,10.0,0.0,,,13.7,78.0,50.0,13.875,6.364,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,000831,中国稀土,consensus,,,,,,,,,,20260731,48.0,47.82,49.16,51.99,-0.375,2.4167,8.3125,10.9792,-1.875,-1.875,24.0,31.2,50.0,,,,,,,,-1.8,-1.31,,,,,,,,,,,,momentum,
2026-07-30 18:00:00,20260730,2026-07-30_18-00-00.json,300502,新易盛,consensus,,,,,,,,,,20260731,418.01,396.01,448.0,421.87,-5.263,7.1745,0.9234,8.4137,-9.3323,-9.3323,54.0,13.07,30.0,,,,,,,,-25.9,-11.89,,,,,,,,,,,,momentum,
2026-07-31 18:00:00,20260731,2026-07-31_18-00-00.json,688825,长鑫科技,watch,watch,,58.93,0.582,1.127,1.127,3.159,1.32,2.394,20260803,52.51,54.99,54.3,52.48,4.7229,3.4089,-0.0571,6.9511,-4.6658,-4.6658,50.0,50.0,47.0,55.0,70.0,47.0,62.0,65.0,52.58,50.0,,,True,False,10.0,0.0,,,58.93,86.0,50.0,,,momentum,
2026-07-31 18:00:00,20260731,2026-07-31_18-00-00.json,000831,中国稀土,watch,watch,,58.45,0.6096,-0.031,-0.031,3.245,4.737,0.685,20260803,47.66,48.78,51.6,57.19,2.35,8.2669,19.9958,19.9958,-1.175,-1.175,24.0,28.58,50.0,55.0,70.0,47.0,62.0,68.0,53.68,55.0,-0.2,0.89,True,False,10.0,0.0,,,58.45,58.0,50.0,3.87,3.19,momentum,
2026-07-31 18:00:00,20260731,2026-07-31_18-00-00.json,300308,中际旭创,watch,watch,,36.22,0.6924,-1.042,-1.042,3.169,10.0,0.317,20260803,891.0,902.5,947.74,919.87,1.2907,6.3681,3.2402,16.037,-1.6981,-1.6981,54.0,31.31,34.0,55.0,82.0,18.0,62.0,65.0,57.0,55.0,-15.0,4.4,True,False,10.0,0.0,,,36.22,86.0,50.0,11.145,6.816,momentum,
2026-07-31 18:00:00,20260731,2026-07-31_18-00-00.json,300502,新易盛,watch,watch,,34.54,0.6556,-1.473,-1.473,3.25,10.0,0.325,20260803,389.96,394.08,424.3,420.95,1.0565,8.806,7.947,16.2119,-2.8105,-2.8105,54.0,16.0,34.0,55.0,88.0,18.0,62.0,65.0,55.52,55.0,-19.9,6.71,True,False,10.0,0.0,,,34.54,86.0,50.0,12.601,7.042,momentum,
2026-07-31 18:00:00,20260731,2026-07-31_18-00-00.json,300394,天孚通信,watch,watch,,20.44,0.628,-2.102,-2.102,2.831,10.0,0.283,20260803,170.97,180.5,216.85,230.68,5.5741,26.8351,34.9243,38.5155,-1.4447,-1.4447,24.0,0.0,30.0,55.0,75.22,18.0,62.0,65.0,49.92,55.0,-24.0,6.81,True,False,10.0,0.0,,,20.44,78.0,50.0,13.105,6.642,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,000831,中国稀土,watch,watch,,73.57,0.5636,0.021,0.021,3.74,4.416,0.847,20260804,48.78,49.16,51.99,58.36,0.779,6.5806,19.6392,20.0902,-0.41,-0.41,24.0,48.2,74.0,55.0,70.0,47.0,62.0,68.0,51.84,70.0,2.1,2.01,True,False,10.0,0.0,,,73.57,58.0,50.0,3.708,2.974,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,000636,风华高科,watch,watch,,70.21,0.536,-2.68,-2.68,3.956,10.0,0.396,20260804,50.02,54.33,58.28,61.7,8.6166,16.5134,23.3507,27.8689,-3.8784,-3.8784,84.0,100.0,82.0,55.0,65.21,47.0,62.0,68.0,58.84,70.0,2.9,5.29,True,False,10.0,0.0,,,70.21,70.0,50.0,9.993,7.181,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,300308,中际旭创,watch,watch,,27.66,0.6004,-2.103,-2.103,3.42,10.0,0.342,20260804,940.0,1021.99,955.0,864.58,8.7223,1.5957,-8.0234,9.9883,-11.1702,-11.1702,54.0,35.2,30.0,55.0,100.0,18.85,62.0,65.0,57.82,70.0,-14.1,0.05,True,False,10.0,0.0,,,27.66,86.0,50.0,10.799,6.817,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,300502,新易盛,watch,watch,,22.91,0.5636,-2.657,-2.657,3.312,10.0,0.331,20260804,409.0,448.0,421.87,399.6,9.5355,3.1467,-2.2983,10.802,-5.066,-5.066,54.0,24.77,30.0,55.0,100.0,18.0,62.0,65.0,51.84,70.0,-19.4,-0.49,True,False,10.0,0.0,,,22.91,86.0,50.0,12.113,7.02,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,300394,天孚通信,watch,watch,,19.52,0.536,-3.178,-3.178,3.026,10.0,0.303,20260804,189.98,212.0,225.28,223.03,11.5907,18.5809,17.3966,24.6552,-0.9475,-0.9475,24.0,0.0,30.0,55.0,85.22,18.0,62.0,65.0,50.74,70.0,-18.7,5.55,True,False,10.0,0.0,,,19.52,78.0,50.0,12.212,6.766,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,600487,亨通光电,consensus,,,,,,,,,,20260804,48.5,50.27,56.15,59.62,3.6495,15.7732,22.9278,27.3196,-0.866,-0.866,54.0,0.0,22.0,,,,,,,,-23.1,-0.5,,,,,,,,,,,,momentum,
2026-08-03 18:00:00,20260803,2026-08-03_18-00-00.json,000657,中钨高新,consensus,,,,,,,,,,20260804,48.61,52.21,62.5,72.8,7.4059,28.5744,49.7634,51.5738,-1.008,-1.008,24.0,0.0,22.0,,,,,,,,-22.8,-3.07,,,,,,,,,,,,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,000831,中国稀土,watch,watch,,75.62,0.628,0.522,0.522,3.706,4.422,0.838,20260805,50.18,51.6,57.19,55.84,2.8298,13.9697,11.2794,16.7397,-0.1196,-0.1196,24.0,43.43,74.0,55.0,70.0,48.2,62.0,68.0,49.92,70.0,3.0,0.78,True,False,10.0,0.0,,,75.62,58.0,50.0,3.513,2.978,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,000636,风华高科,watch,watch,,68.65,0.49,-3.309,-3.309,3.983,10.0,0.398,20260805,52.5,57.8,58.29,65.85,10.0952,11.0286,25.4286,29.2762,0.0,0.0,84.0,100.0,82.0,69.0,51.21,56.32,62.0,68.0,47.1,70.0,8.3,4.56,True,False,10.0,0.0,,,68.65,70.0,50.0,9.764,7.175,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,300308,中际旭创,watch,watch,,58.8,0.72,-0.722,-0.722,3.108,10.0,0.311,20260805,880.0,947.74,919.87,886.96,7.6977,4.5307,0.7909,13.6227,-5.1136,-5.1136,84.0,55.97,34.0,55.0,82.0,53.0,62.0,65.0,53.6,70.0,-2.3,13.24,True,False,10.0,0.0,,,58.8,86.0,50.0,10.119,7.452,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,300394,天孚通信,watch,watch,,40.77,0.536,-3.278,-3.278,2.84,10.0,0.284,20260805,198.0,216.85,230.68,222.49,9.5202,16.5051,12.3687,19.6061,-2.5253,-2.5253,24.0,28.38,34.0,55.0,70.0,34.15,62.0,65.0,50.74,70.0,-3.9,17.45,True,False,10.0,0.0,,,40.77,78.0,50.0,11.018,7.852,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,300502,新易盛,watch,watch,,40.18,0.5636,-2.726,-2.726,3.19,10.0,0.319,20260805,400.0,424.3,420.95,415.3,6.075,5.2375,3.825,12.155,-2.93,-2.93,54.0,52.19,34.0,55.0,82.0,28.3,62.0,65.0,58.14,70.0,-7.8,13.68,True,False,10.0,0.0,,,40.18,86.0,50.0,11.145,7.713,momentum,
2026-08-04 18:00:00,20260804,2026-08-04_18-00-00.json,002916,深南电路,consensus,,,,,,,,,,20260805,330.78,349.18,382.63,380.7,5.5626,15.6751,15.0916,19.711,-0.8404,-0.8404,54.0,26.89,26.0,,,,,,,,-5.6,10.0,,,,,,,,,,,,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,300017,网宿科技,watch,watch,,66.76,0.5636,-1.822,-1.822,3.671,8.549,0.429,20260806,14.72,14.73,14.8,14.64,0.0679,0.5435,-0.5435,13.3152,-1.9022,-1.9022,16.0,51.26,82.0,48.0,70.0,55.72,62.0,65.0,51.84,65.0,6.8,1.7,True,False,10.0,0.0,,,66.76,32.0,50.0,7.0,5.757,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,300394,天孚通信,watch,watch,,63.65,0.628,-1.723,-1.723,3.435,10.0,0.343,20260806,208.0,225.28,223.03,240.05,8.3077,7.226,15.4087,19.4712,-2.8846,-2.8846,24.0,25.32,58.0,55.0,70.0,53.0,62.0,65.0,54.42,65.0,-1.0,2.29,True,False,10.0,0.0,,,63.65,78.0,50.0,10.959,7.871,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,688825,长鑫科技,watch,watch,,59.29,0.5636,1.098,1.098,3.254,1.32,2.465,20260806,52.96,51.96,51.3,53.52,-1.8882,-3.1344,1.0574,2.719,-6.0234,-6.0234,50.0,50.0,47.0,55.0,76.0,47.0,62.0,65.0,51.84,60.0,,4.07,True,False,10.0,0.0,,,59.29,86.0,50.0,,,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,000636,风华高科,watch,watch,,55.96,0.536,-3.026,-3.026,3.31,10.0,0.331,20260806,56.01,58.28,61.7,66.51,4.0528,10.1589,18.7467,21.1748,-2.9995,-2.9995,84.0,100.0,82.0,55.0,39.21,57.0,62.0,68.0,48.94,65.0,15.6,6.39,True,False,10.0,0.0,,,55.96,70.0,50.0,9.411,7.321,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,300308,中际旭创,watch,watch,,43.16,0.628,-1.987,-1.987,3.015,10.0,0.301,20260806,901.02,955.0,864.58,921.0,5.991,-4.0443,2.2175,10.972,-7.3273,-7.3273,54.0,21.04,34.0,55.0,76.0,27.1,62.0,65.0,54.42,65.0,-8.6,-7.27,True,False,10.0,0.0,,,43.16,86.0,50.0,11.445,7.606,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,300502,新易盛,consensus,,,,,,,,,,20260806,413.0,421.87,399.6,428.2,2.1477,-3.2446,3.6804,8.6247,-5.9855,-5.9855,54.0,26.5,34.0,,,,,,,,-11.9,-5.29,,,,,,,,,,,,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,000831,中国稀土,consensus,,,,,,,,,,20260806,51.6,51.99,58.36,56.58,0.7558,13.1008,9.6512,13.5271,-1.0271,-1.0271,24.0,64.56,74.0,,,,,,,,7.8,4.96,,,,,,,,,,,,momentum,
2026-08-05 18:00:00,20260805,2026-08-05_18-00-00.json,000657,中钨高新,consensus,,,,,,,,,,20260806,61.45,62.5,72.8,70.43,1.7087,18.4703,14.6135,19.9024,-3.2221,-3.2221,24.0,11.88,34.0,,,,,,,,-4.4,10.0,,,,,,,,,,,,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,300502,新易盛,buy_passed,buy,B,64.97,0.7108,2.0,2.0,3.576,1.32,2.709,20260807,430.34,420.95,415.3,429.9,-2.182,-3.4949,-0.1022,5.2377,-9.7737,-9.7737,50.0,50.0,47.0,55.0,88.0,47.0,62.0,65.0,57.73,65.0,,,True,False,10.0,0.0,68.7,12.0,64.97,86.0,50.0,,,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,688825,长鑫科技,buy_passed,buy,B,61.19,0.6556,1.491,1.491,3.212,1.32,2.434,20260807,51.01,52.48,50.4,52.88,2.8818,-1.1958,3.6659,9.6256,-2.4309,-2.4309,50.0,50.0,47.0,55.0,70.0,47.0,62.0,65.0,55.52,65.0,,4.35,True,False,10.0,0.0,64.5,12.0,61.19,86.0,50.0,,,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,600487,亨通光电,watch,watch,,62.8,0.6004,-1.787,-1.787,3.467,9.281,0.374,20260807,56.1,59.52,57.62,57.25,6.0963,2.7094,2.0499,10.0713,-0.5348,-0.5348,54.0,0.0,58.0,48.0,82.0,47.0,62.0,68.0,57.82,70.0,-2.7,3.2,True,False,10.0,0.0,,,62.8,86.0,50.0,8.437,5.986,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,300308,中际旭创,watch,watch,,51.62,0.7476,-0.633,-0.633,3.232,10.0,0.323,20260807,981.09,919.87,886.96,921.04,-6.24,-9.5944,-6.1207,1.9152,-14.8906,-14.8906,54.0,17.04,34.0,51.67,88.0,29.8,62.0,65.0,61.0,70.0,-6.8,0.77,True,False,10.0,0.0,,,51.62,86.0,50.0,10.984,7.469,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,600584,长电科技,watch,watch,,36.64,0.628,-2.444,-2.444,2.286,10.0,0.229,20260807,75.15,77.75,77.67,77.82,3.4597,3.3533,3.5529,8.9554,-1.5702,-1.5702,84.0,44.95,26.0,55.0,54.0,31.6,62.0,43.0,45.72,70.0,-5.6,10.0,True,False,10.0,0.0,,,36.64,58.0,50.0,9.898,6.569,momentum,
2026-08-06 18:00:00,20260806,2026-08-06_18-00-00.json,000831,中国稀土,consensus,,,,,,,,,,20260807,51.55,57.19,55.84,55.41,10.9408,8.322,7.4879,13.6372,-0.097,-0.097,54.0,72.96,82.0,,,,,,,,8.2,0.76,,,,,,,,,,,,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,300394,天孚通信,watch,watch,,76.38,0.674,-0.6,-0.6,4.185,10.0,0.418,20260810,233.21,223.03,240.05,267.71,-4.3652,2.933,14.7935,16.3758,-7.088,-7.088,24.0,10.79,82.0,55.0,76.0,67.96,62.0,65.0,60.76,70.0,7.4,2.4,True,False,10.0,0.0,,,76.38,78.0,50.0,9.466,7.569,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,600183,生益科技,watch,watch,,70.25,0.6556,-1.145,-1.145,3.751,10.0,0.375,20260810,141.98,138.57,143.23,143.21,-2.4017,0.8804,0.8663,6.9869,-5.86,-5.86,84.0,96.79,74.0,54.45,68.0,63.0,62.0,43.0,55.52,70.0,12.0,10.0,True,False,10.0,0.0,,,70.25,86.0,50.0,8.253,7.431,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,600522,中天科技,watch,watch,,68.7,0.6004,-1.366,-1.366,3.527,8.317,0.424,20260810,34.11,32.92,33.55,35.55,-3.4887,-1.6417,4.2216,4.808,-6.567,-6.567,54.0,0.0,82.0,48.0,56.0,47.0,62.0,68.0,57.82,70.0,1.5,4.27,True,False,10.0,0.0,,,68.7,78.0,50.0,7.173,5.601,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,002466,天齐锂业,watch,watch,,68.45,0.5636,-0.509,-0.509,3.74,5.631,0.664,20260810,48.5,48.91,48.53,48.73,0.8454,0.0619,0.4742,2.6804,-2.0412,-2.0412,0.0,26.1,74.0,55.0,70.0,54.68,62.0,68.0,51.84,70.0,4.2,1.46,True,False,10.0,0.0,,,68.45,86.0,50.0,4.333,3.792,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,600487,亨通光电,watch,watch,,68.1,0.5636,-2.088,-2.088,3.707,9.206,0.403,20260810,60.99,59.62,59.3,62.98,-2.2463,-2.7709,3.2628,3.2628,-7.5914,-7.5914,54.0,0.0,82.0,48.0,72.0,54.92,62.0,68.0,51.84,70.0,4.8,6.0,True,False,10.0,0.0,,,68.1,86.0,50.0,7.733,6.199,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,300502,新易盛,consensus,,,,,,,,,,20260810,420.06,399.6,428.2,448.08,-4.8707,1.9378,6.6705,7.8132,-7.5656,-7.5656,54.0,14.58,34.0,,,,,,,,-10.5,-0.22,,,,,,,,,,,,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,300308,中际旭创,consensus,,,,,,,,,,20260810,917.99,864.58,921.0,943.0,-5.8181,0.3279,2.7244,5.2364,-9.0404,-9.0404,54.0,11.59,34.0,,,,,,,,-9.5,-3.68,,,,,,,,,,,,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,300476,胜宏科技,consensus,,,,,,,,,,20260810,280.3,286.0,279.39,269.33,2.0335,-0.3247,-3.9137,2.6329,-5.3907,-5.3907,0.0,43.09,82.0,,,,,,,,19.1,12.01,,,,,,,,,,,,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,688825,长鑫科技,consensus,,,,,,,,,,20260810,52.47,51.3,53.52,55.18,-2.2298,2.0011,5.1649,6.5752,-5.1458,-5.1458,,,,,,,,,,,,,,,,,,,,,,,,momentum,
2026-08-07 18:00:00,20260807,2026-08-07_18-00-00.json,000831,中国稀土,consensus,,,,,,,,,,20260810,57.22,58.36,56.58,60.95,1.9923,-1.1185,6.5187,6.5187,-3.4429,-3.4429,70.0,100.0,72.0,,,,,,,,17.9,10.0,,,,,,,,,,,,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,601899,紫金矿业,buy_passed,buy,B,67.18,0.7108,1.129,1.129,3.638,4.486,0.811,20260811,35.66,33.18,32.21,,-6.9546,-9.6747,,0.3085,-10.9647,-10.9647,46.0,100.0,72.0,55.0,65.4,57.0,62.0,68.0,53.23,70.0,11.3,0.85,True,False,10.0,0.0,68.92,12.0,67.18,78.0,50.0,4.078,2.838,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,002371,北方华创,watch,watch,,76.16,0.674,-0.289,-0.289,3.715,8.077,0.46,20260811,753.03,746.1,738.6,,-0.9203,-1.9163,,2.7051,-3.3239,-3.3239,100.0,80.38,74.0,55.0,68.67,55.08,62.0,68.0,51.76,70.0,5.2,1.07,True,False,10.0,0.0,,,76.16,62.0,50.0,7.343,4.591,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,300394,天孚通信,watch,watch,,70.51,0.6004,-1.852,-1.852,3.837,10.0,0.384,20260811,218.22,222.49,257.16,,1.9567,17.8444,,24.3699,-0.6141,-0.6141,0.0,3.18,82.0,55.0,68.62,72.88,62.0,65.0,48.82,70.0,4.7,-3.32,True,False,10.0,0.0,,,70.51,78.0,50.0,8.968,7.546,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,000831,中国稀土,watch,watch,,61.96,0.536,-0.381,-0.381,3.815,4.884,0.781,20260811,57.66,55.84,55.41,,-3.1564,-3.9022,,5.7059,-4.1797,-4.1797,100.0,100.0,82.0,55.0,70.0,57.0,62.0,68.0,46.24,70.0,18.6,2.05,True,False,10.0,0.0,,,61.96,58.0,50.0,3.604,3.289,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,688012,中微公司,watch,watch,,52.88,0.5636,-2.646,-2.646,3.212,9.846,0.326,20260811,378.0,363.1,370.42,,-3.9418,-2.0053,,2.7063,-4.2328,-4.2328,100.0,78.19,50.0,55.0,70.0,55.44,62.0,65.0,51.84,70.0,6.1,6.08,True,False,10.0,0.0,,,52.88,86.0,50.0,8.219,6.63,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,603986,兆易创新,consensus,,,,,,,,,,20260811,397.0,402.29,404.5,,1.3325,1.8892,,8.7935,-0.1058,-0.1058,54.0,6.9,50.0,,,,,,,,-6.8,-3.36,,,,,,,,,,,,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,300308,中际旭创,consensus,,,,,,,,,,20260811,880.14,886.96,921.04,,0.7749,4.647,,9.7621,-3.379,-3.379,54.0,0.0,30.0,,,,,,,,-13.9,-6.01,,,,,,,,,,,,momentum,
2026-08-10 18:00:00,20260810,2026-08-10_18-00-00.json,300502,新易盛,consensus,,,,,,,,,,20260811,410.2,415.3,429.9,,1.2433,4.8025,,10.4047,-2.7596,-2.7596,54.0,0.75,30.0,,,,,,,,-14.0,-5.07,,,,,,,,,,,,momentum,
2026-08-11 18:00:00,20260811,2026-08-11_18-00-00.json,300394,天孚通信,watch,watch,,68.71,0.5636,-2.253,-2.253,4.03,10.0,0.403,20260812,224.01,240.05,267.71,,7.1604,19.5081,,21.1553,-0.9017,-0.9017,0.0,2.8,82.0,55.0,70.0,55.32,62.0,65.0,58.14,65.0,5.8,-0.24,True,False,10.0,0.0,,,68.71,78.0,50.0,8.852,7.423,momentum,
2026-08-11 18:00:00,20260811,2026-08-11_18-00-00.json,603259,药明康德,watch,watch,,55.76,0.6004,-0.218,-0.218,3.833,5.904,0.649,20260812,159.21,159.04,159.24,,-0.1068,0.0188,,3.5111,-1.2939,-1.2939,100.0,100.0,72.0,55.0,74.32,57.0,62.0,68.0,55.12,65.0,20.0,-0.7,True,False,10.0,0.0,,,55.76,78.0,50.0,4.69,3.976,momentum,
2026-08-11 18:00:00,20260811,2026-08-11_18-00-00.json,600721,百花医药,watch,watch,,42.05,0.536,-2.707,-2.707,3.386,9.402,0.36,20260812,13.38,14.03,13.81,,4.858,3.2138,,12.7803,-2.8401,-2.8401,46.0,100.0,72.0,48.0,72.0,57.0,62.0,43.0,46.24,65.0,58.2,10.01,True,False,10.0,0.0,,,42.05,12.0,50.0,4.779,6.331,momentum,
2026-08-11 18:00:00,20260811,2026-08-11_18-00-00.json,300308,中际旭创,watch,watch,,35.52,0.582,-2.547,-2.547,3.08,10.0,0.308,20260812,880.13,921.0,943.0,,4.6436,7.1433,,9.7633,-0.4681,-0.4681,54.0,0.0,34.0,55.0,86.0,24.55,62.0,65.0,48.08,65.0,-10.3,2.59,True,False,10.0,0.0,,,35.52,86.0,50.0,11.137,7.205,momentum,
2026-08-11 18:00:00,20260811,2026-08-11_18-00-00.json,300199,翰宇药业,consensus,,,,,,,,,,20260812,25.5,25.91,25.86,,1.6078,1.4118,,8.6275,-0.6667,-0.6667,100.0,84.77,82.0,,,,,,,,16.7,2.58,,,,,,,,,,,,momentum,
