trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,strategy,_eval_error
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,300285,国瓷材料,watch,watch,,100.0,0.6004,1.705,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,17.6,1.54,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,002428,云南锗业,watch,watch,,98.0,0.5953,1.674,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,32.3,5.68,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,600667,太极实业,watch,watch,,98.0,0.5773,1.822,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,27.2,7.12,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,002859,洁美科技,watch,watch,,98.0,0.5912,1.999,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,24.1,-1.62,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,603228,景旺电子,watch,watch,,98.0,0.6096,2.06,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,24.1,10.0,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,600667,太极实业,research,,,,,,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,27.2,7.12,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,002428,云南锗业,research,,,,,,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,32.3,5.68,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,002859,洁美科技,research,,,,,,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,24.1,-1.62,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,603228,景旺电子,research,,,,,,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,24.1,10.0,,,,,,,,pending_not_mature
2026-08-13 08:50:54,20260813,2026-08-13_08-50-54.json,002552,宝鼎科技,research,,,,,,20260814,,,,,,,,,,,100.0,100.0,82.0,,,,,,,,40.8,10.0,,,,,,,,pending_not_mature
