date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260717,1001111.74,1111.7399999999998,0.0
20260803,989568.52,-11543.22,-1.1530401191779025
20260806,994541.4500000001,4972.93,-0.6562993657431208
20260807,1008094.16,13552.71,0.0
20260810,1003665.9600000001,-4428.2,-0.4392645226711712
20260811,994980.7000000001,-8685.26,-1.3008169792393165
20260812,990006.89,-4973.810000000001,-1.7942044223329314
20260813,993520.26,3513.37,-1.4456883670469851
20260814,1011281.6,17761.34,0.0
