date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260717,994546.3,-5453.7,-0.5453699999999954
20260720,978918.3,-15628.0,-2.1081699999999954
20260722,988083.25,9164.95,-1.191675
20260723,982526.65,-5556.6,-1.7473349999999979
20260724,966948.8,-15577.85,-3.3051199999999956
20260730,949794.05,-17154.75,-5.020594999999995
20260805,961169.5,11375.45,-3.88305
20260813,972883.88,11714.38,-2.7116119999999997
20260814,985037.66,12153.779999999999,-1.4962339999999967
