date,equity,pnl,drawdown_pct
START,1000000.0,0.0,0.0
20260626,996072.03,-3927.97,-0.39279699999999723
20260629,992946.2100000001,-3125.82,-0.7053789999999921
20260702,990153.5200000001,-2792.69,-0.9846479999999864
20260703,991823.4300000002,1669.9099999999999,-0.8176569999999833
20260727,991786.6900000002,-36.74,-0.8213309999999823
20260813,994651.8700000002,2865.18,-0.5348129999999771
